longitude,latitude,housing_median_age,room_per_house,total_rooms,beds_per_room,total_bedrooms,bedroom_per_house,population,households,median_income,median_house_value
-121.28,38.64,24,6.358455882352941,3459,0.16565481352992195,573.0,1.0533088235294117,1336,544,4.8661,186200
-121.28,38.63,36,8.571428571428571,120,0.13333333333333333,16.0,1.1428571428571428,30,14,10.2264,350000
-121.28,38.64,19,5.558320373250389,3574,0.1871852266368215,669.0,1.0404354587869362,1373,643,3.6298,242100
-121.28,38.71,8,4.518394648829432,4053,0.22501850481125094,912.0,1.0167224080267558,2033,897,2.8973,117100
-121.28,38.7,14,5.613680154142582,5827,0.2138321606315428,1246.0,1.2003853564547207,2578,1038,3.0212,112900
-121.28,38.71,35,5.373263888888889,3095,0.19192245557350565,594.0,1.03125,1550,576,3.575,113500
-121.28,38.7,15,5.620057859209258,5828,0.1803363074811256,1051.0,1.013500482160077,2868,1037,3.7813,143200
-121.28,38.68,14,4.6989733059548255,11442,0.23509875895822407,2690.0,1.104722792607803,6068,2435,2.6016,121200
-121.3,38.7,18,5.770259638080252,7334,0.18161985274065995,1332.0,1.0479937057435091,3339,1271,3.235,124700
-121.3,38.69,21,5.98816029143898,6575,0.16806083650190115,1105.0,1.006375227686703,3358,1098,4.0739,115400
-121.32,38.69,11,6.131555555555556,13796,0.17193389388228472,2372.0,1.0542222222222222,6000,2250,3.8776,124500
-121.33,38.68,13,4.779327317473339,5826,0.2421901819430141,1411.0,1.1575061525840853,2244,1219,1.9093,142900
-121.3,38.71,17,5.190066857688635,5434,0.2035333087964667,1106.0,1.0563514804202483,2755,1047,2.8226,99900
-121.29,38.71,32,5.466472303206997,1875,0.19253333333333333,361.0,1.0524781341107872,1027,343,3.5769,103800
-121.3,38.72,15,4.998011928429423,2514,0.1917263325377884,482.0,0.9582504970178927,1166,503,2.2813,131900
-121.31,38.72,11,5.516746411483253,2306,0.1821335646140503,420.0,1.0047846889952152,1308,418,3.9506,122200
-121.32,38.71,14,5.874680306905371,4594,0.16848062690465826,774.0,0.989769820971867,2474,782,4.5245,127500
-121.31,38.71,18,6.057575757575758,3998,0.18609304652326164,744.0,1.1272727272727272,2071,660,4.3836,102000
-121.32,38.7,17,5.7188612099644125,3214,0.171437461107654,551.0,0.9804270462633452,1879,562,4.3643,124900
-121.32,38.7,16,6.179166666666666,2966,0.19487525286581253,578.0,1.2041666666666666,1365,480,3.2444,118400
-121.32,38.7,16,5.710651828298887,3592,0.1787305122494432,642.0,1.0206677265500794,1740,629,3.0703,126000
-121.33,38.7,15,5.338129496402877,2226,0.18912848158131176,421.0,1.0095923261390887,1004,417,2.7868,117800
-121.33,38.69,15,5.766544117647059,3137,0.1622569333758368,509.0,0.9356617647058824,1635,544,4.6923,122700
-121.32,38.68,25,5.7695852534562215,1252,0.16533546325878595,207.0,0.9539170506912442,587,217,3.5893,146400
-121.32,38.67,10,4.897243107769423,3908,0.2277379733879222,890.0,1.1152882205513786,1898,798,2.8426,130600
-121.32,38.67,21,4.907670454545454,3455,0.20434153400868307,706.0,1.0028409090909092,1605,704,3.1382,91600
-121.31,38.67,26,5.684426229508197,1387,0.16294160057678442,226.0,0.9262295081967213,807,244,4.1563,135700
-121.33,38.67,17,4.071320182094082,2683,0.2623928438315319,704.0,1.0682852807283763,1410,659,1.962,130200
-121.33,38.66,17,4.871478873239437,2767,0.2110589085652331,584.0,1.028169014084507,1275,568,2.5909,125400
-121.31,38.67,27,5.825072886297376,1998,0.17667667667667666,353.0,1.0291545189504374,970,343,4.8224,115500
-121.32,38.67,31,5.421841541755889,2532,0.1891785150078989,479.0,1.025695931477516,1396,467,4.0417,114500
-121.29,38.68,12,4.786854460093897,5098,0.21459395841506473,1094.0,1.0272300469483568,2029,1065,3.5444,132500
-121.3,38.69,13,4.94212962962963,2135,0.2009367681498829,429.0,0.9930555555555556,779,432,3.6995,134900
-121.31,38.68,16,4.499565595134666,5179,0.24541417262019694,1271.0,1.104257167680278,2181,1151,2.1009,82500
-121.31,38.68,22,5.354260089686099,1194,0.17336683417085427,207.0,0.9282511210762332,545,223,3.8603,134300
-121.3,38.67,15,4.936117936117936,4018,0.21154803384768542,850.0,1.0442260442260443,2070,814,3.0733,119800
-121.3,38.68,19,5.848017621145375,2655,0.16497175141242937,438.0,0.9647577092511013,1253,454,5.2817,140600
-121.3,38.67,20,5.848341232227488,1234,0.1685575364667747,208.0,0.985781990521327,649,211,4.8523,143000
-121.3,38.66,32,6.420704845814978,2915,0.16878216123499143,492.0,1.0837004405286343,1292,454,3.3188,117100
-121.3,38.67,23,6.1461318051575935,2145,0.1585081585081585,340.0,0.9742120343839542,1022,349,4.2037,125400
-121.27,38.7,16,6.350847457627118,3747,0.15639178009073926,586.0,0.9932203389830508,1817,590,4.6488,145300
-121.27,38.69,16,5.966549295774648,3389,0.17615815874889348,597.0,1.051056338028169,1674,568,4.4489,145600
-121.26,38.68,4,4.509516837481699,3080,0.2685064935064935,827.0,1.2108345534407028,1195,683,2.7477,133000
-121.24,38.7,13,6.75625,3243,0.15047795251310514,488.0,1.0166666666666666,1585,480,5.7133,166800
-121.25,38.7,16,6.0073664825046045,3262,0.16339668914776212,533.0,0.9815837937384899,1794,543,4.2464,144400
-121.26,38.69,17,6.945035460992908,3917,0.16287975491447537,638.0,1.1312056737588652,1809,564,5.2586,137000
-121.25,38.69,17,6.237218813905931,3050,0.15770491803278688,481.0,0.983640081799591,1490,489,4.5562,134500
-121.25,38.69,24,5.22680412371134,1014,0.18244575936883628,185.0,0.9536082474226805,606,194,4.1607,112800
-121.24,38.68,20,5.940677966101695,1402,0.16833095577746077,236.0,1.0,676,236,3.7426,135500
-121.25,38.68,15,6.18595041322314,1497,0.1623246492985972,243.0,1.0041322314049588,730,242,4.9688,135600
-121.26,38.68,13,6.842443729903537,4256,0.14544172932330826,619.0,0.9951768488745981,1948,622,5.2051,167400
-121.25,38.68,13,6.532467532467533,503,0.13916500994035785,70.0,0.9090909090909091,267,77,6.1943,276100
-121.25,38.67,14,6.540913921360255,6155,0.16799350121852152,1034.0,1.0988310308182785,2407,941,4.2262,244300
-121.26,38.67,18,5.069252077562327,1830,0.17103825136612022,313.0,0.8670360110803325,905,361,4.2273,141800
-121.27,38.67,16,3.9713216957605986,3185,0.2781789638932496,886.0,1.1047381546134662,1550,802,2.5199,149000
-121.26,38.66,8,5.300925925925926,1145,0.21048034934497817,241.0,1.1157407407407407,447,216,4.0781,124300
-121.27,38.67,15,4.077071290944123,2116,0.24763705103969755,524.0,1.0096339113680155,866,519,2.7388,111600
-121.27,38.67,15,4.832386363636363,1701,0.20340975896531452,346.0,0.9829545454545454,723,352,3.8906,128700
-121.28,38.68,16,5.768718801996672,3467,0.17738678973175656,615.0,1.0232945091514143,1478,601,3.75,147300
-121.28,38.67,23,6.6937984496124034,1727,0.15286624203821655,264.0,1.0232558139534884,833,258,5.4797,160000
-121.28,38.67,29,6.247126436781609,1087,0.16007359705611776,174.0,1.0,430,174,4.3625,158800
-121.29,38.68,20,5.225,1881,0.20095693779904306,378.0,1.05,921,360,1.8589,144000
-121.29,38.67,20,5.757225433526012,1992,0.1822289156626506,363.0,1.0491329479768785,889,346,3.6516,130500
-121.25,38.72,15,7.384449244060475,6838,0.1376133372331091,941.0,1.0161987041036717,3166,926,5.2177,162700
-121.27,38.71,16,6.2607361963190185,4082,0.16315531602155806,666.0,1.021472392638037,1912,652,4.4609,142900
-121.25,38.71,14,5.847244094488189,3713,0.17155938594128736,637.0,1.0031496062992127,1845,635,4.3009,143400
-121.26,38.7,9,6.631578947368421,7812,0.17255504352278545,1348.0,1.1443123938879456,3275,1178,4.3826,146600
-121.17,38.69,5,6.266900790166813,7138,0.1718968898851219,1227.0,1.077260755048288,2623,1139,5.6902,243200
-121.18,38.69,7,7.721739130434782,7104,0.1365427927927928,970.0,1.0543478260869565,2772,920,6.3528,274500
-121.2,38.7,28,6.4146868250539955,2970,0.15858585858585858,471.0,1.0172786177105833,1379,463,4.3214,131700
-121.2,38.69,26,5.171428571428572,3077,0.1972700682482938,607.0,1.0201680672268907,1603,595,2.7174,137500
-121.22,38.68,10,5.356715141146279,6262,0.20408815075055892,1278.0,1.0932420872540634,2954,1169,3.4506,139000
-121.22,38.71,23,6.677536231884058,1843,0.14812805208898536,273.0,0.9891304347826086,818,276,4.4695,214700
-121.23,38.71,18,7.328888888888889,4947,0.14432989690721648,714.0,1.0577777777777777,2227,675,4.8542,170500
-121.23,38.69,19,6.204946996466431,5268,0.1611617312072893,849.0,1.0,2357,849,3.9226,148700
-121.23,38.67,27,5.5548523206751055,5266,0.18439042916824916,971.0,1.0242616033755274,2432,948,3.8954,133000
-121.24,38.67,28,6.123924268502582,3558,0.16554243957279371,589.0,1.0137693631669535,1742,581,4.0182,131700
-121.2,38.68,9,5.9620596205962055,2200,0.1918181818181818,422.0,1.1436314363143631,938,369,3.4896,143800
-121.21,38.67,11,5.813953488372093,5500,0.17381818181818182,956.0,1.0105708245243128,2827,946,4.1071,145800
-121.22,38.67,20,6.220264317180617,1412,0.16005665722379603,226.0,0.9955947136563876,700,227,4.05,130700
-121.21,38.67,19,4.937190082644628,2987,0.20957482423836626,626.0,1.034710743801653,1610,605,3.0533,112100
-121.19,38.67,16,6.332129963898917,1754,0.1619156214367161,284.0,1.0252707581227436,773,277,4.817,147000
-121.2,38.67,26,5.170568561872909,1546,0.18564036222509703,287.0,0.959866220735786,773,299,2.9803,115400
-121.2,38.67,10,6.534569983136594,3875,0.17238709677419356,668.0,1.1264755480607083,1632,593,4.6902,171000
-121.19,38.66,26,7.069343065693431,1937,0.1476510067114094,286.0,1.0437956204379562,769,274,6.1185,179200
-121.2,38.66,17,6.659751037344399,1605,0.135202492211838,217.0,0.9004149377593361,732,241,5.47,204800
-121.15,38.69,52,8.275862068965518,240,0.18333333333333332,44.0,1.5172413793103448,6675,29,6.1359,225000
-121.17,38.71,15,5.487544483985765,3084,0.18060959792477302,557.0,0.9911032028469751,1040,562,2.5183,293300
-121.17,38.68,37,4.890625,1252,0.213258785942492,267.0,1.04296875,686,256,3.0,121900
-121.18,38.67,42,4.931924882629108,2101,0.2284626368396002,480.0,1.1267605633802817,945,426,2.3333,116000
-121.16,38.67,21,5.256997455470738,6198,0.1973217166828009,1223.0,1.037319762510602,2827,1179,3.7796,159000
-121.15,38.68,6,6.5582329317269075,9798,0.15829761175750154,1551.0,1.038152610441767,4583,1494,5.0159,189600
-121.16,38.68,21,5.369465648854962,3517,0.18965027011657662,667.0,1.0183206106870228,1687,655,3.1161,131600
-121.13,38.66,2,8.408163265306122,12360,0.1413430420711974,1747.0,1.1884353741496598,4438,1470,6.2503,222500
-121.13,38.55,8,5.520833333333333,530,0.20566037735849058,109.0,1.1354166666666667,398,96,4.2031,212500
-121.06,38.51,6,7.382384532760472,6873,0.13953150007274845,959.0,1.0300751879699248,2354,931,6.8869,263100
-121.13,38.47,16,6.014018691588785,2574,0.17132867132867133,441.0,1.030373831775701,1041,428,3.6645,203400
-121.24,38.63,4,7.376840696117805,11021,0.14200163324562198,1565.0,1.0475234270414993,3857,1494,7.2582,273200
-121.22,38.58,25,4.746987951807229,394,0.23857868020304568,94.0,1.1325301204819278,155,83,2.233,55000
-121.28,38.55,35,5.572327044025157,7088,0.18044582392776523,1279.0,1.005503144654088,4885,1272,2.6981,112500
-121.31,38.59,35,6.147388059701493,3295,0.16995447647951442,560.0,1.044776119402985,1454,536,3.1711,101900
-121.32,38.59,21,5.70911214953271,9774,0.18180888070390833,1777.0,1.0379672897196262,4674,1712,3.6817,136100
-121.32,38.59,24,5.391625615763547,4378,0.20785746916400183,910.0,1.1206896551724137,2149,812,2.5035,123700
-121.29,38.61,17,5.745231030097499,13553,0.18254261049214196,2474.0,1.0487494701144553,6544,2359,3.9727,132700
-121.3,38.61,25,5.524489795918368,2707,0.17140746213520502,464.0,0.9469387755102041,1423,490,4.3235,116900
-121.3,38.6,32,5.575438596491228,9534,0.1907908537864485,1819.0,1.0637426900584794,4951,1710,3.3926,103400
-121.27,38.62,13,4.670020120724346,2321,0.23222748815165878,539.0,1.0845070422535212,1066,497,2.7652,95600
-121.28,38.61,22,5.237076648841355,2938,0.21068754254594962,619.0,1.103386809269162,1501,561,2.7356,96100
-121.28,38.61,23,5.430703624733476,2547,0.1978798586572438,504.0,1.0746268656716418,1235,469,2.4722,103300
-121.29,38.61,26,5.722397476340694,1814,0.16482910694597575,299.0,0.943217665615142,963,317,4.4519,110500
-121.27,38.61,17,5.12933025404157,6663,0.2054630046525589,1369.0,1.0538876058506543,2840,1299,2.9452,115600
-121.28,38.6,25,5.267605633802817,1122,0.17647058823529413,198.0,0.9295774647887324,564,213,3.1654,111600
-121.28,38.6,17,4.760683760683761,1671,0.22621184919210055,378.0,1.0769230769230769,848,351,3.1194,112500
-121.29,38.6,29,5.721973094170403,1276,0.17633228840125392,225.0,1.0089686098654709,600,223,4.0938,109100
-121.32,38.57,15,7.1680851063829785,3369,0.1481151677055506,499.0,1.0617021276595744,1733,470,5.31,127500
-121.33,38.56,17,5.4174174174174174,3608,0.18902439024390244,682.0,1.024024024024024,1694,666,3.311,109400
-121.32,38.57,25,4.1437125748503,692,0.21098265895953758,146.0,0.874251497005988,504,167,3.6897,101100
-121.32,38.56,18,6.088541666666667,1169,0.15911035072711718,186.0,0.96875,614,192,4.5766,108700
-121.32,38.54,13,4.452313503305005,4715,0.23117709437963946,1090.0,1.0292728989612843,2420,1059,2.9693,104400
-121.28,38.53,18,5.463414634146342,224,0.16964285714285715,38.0,0.926829268292683,95,41,3.1042,165000
-121.3,38.58,19,4.582037996545768,2653,0.25631360723709007,680.0,1.1744386873920554,1419,579,2.3787,91300
-121.31,38.58,10,4.871227364185111,2421,0.2395704254440314,580.0,1.1670020120724347,962,497,2.5035,112500
-121.31,38.57,9,4.863716814159292,2748,0.1895924308588064,521.0,0.9221238938053097,1663,565,3.5192,113300
-121.31,38.57,22,4.916,1229,0.20585842148087877,253.0,1.012,733,250,2.5,101600
-121.33,38.57,17,4.795857988165681,1621,0.215916101172116,350.0,1.0355029585798816,706,338,2.3684,150000
-121.28,38.59,3,4.2090452261306535,4188,0.271251193887297,1136.0,1.1417085427135678,2081,995,3.0481,92500
-121.29,38.59,19,5.125,2460,0.1910569105691057,470.0,0.9791666666666666,1346,480,3.6563,95600
-121.3,38.59,25,4.897226753670473,3002,0.23917388407728182,718.0,1.1712887438825448,1660,613,2.1116,89600
-121.3,38.58,29,5.234285714285714,2748,0.20487627365356623,563.0,1.0723809523809524,1619,525,2.8966,92400
-121.34,38.56,12,5.016863406408095,2975,0.2110924369747899,628.0,1.0590219224283306,1440,593,2.9896,118600
-121.34,38.55,11,5.630952380952381,2838,0.17547568710359407,498.0,0.9880952380952381,1701,504,4.1447,114000
-121.35,38.54,12,5.021335807050093,16239,0.2067861321509945,3358.0,1.0383426097711812,8656,3234,3.5691,116300
-121.37,38.56,19,5.672661870503597,6308,0.18500317057704502,1167.0,1.0494604316546763,3012,1112,2.9464,113500
-121.37,38.57,16,4.555555555555555,3895,0.2300385109114249,896.0,1.047953216374269,1762,855,2.6635,135800
-121.37,38.56,18,6.1354466858789625,2129,0.17050258337247534,363.0,1.0461095100864553,815,347,2.7679,118000
-121.36,38.57,26,7.629787234042553,1793,0.13608477412158393,244.0,1.0382978723404255,653,235,5.6485,129500
-121.35,38.56,16,5.420618556701031,2629,0.18676302776721188,491.0,1.0123711340206185,1265,485,4.5066,140200
-121.34,38.58,17,6.125954198473282,1605,0.16074766355140188,258.0,0.9847328244274809,748,262,5.0917,134100
-121.34,38.57,14,5.836215666327568,5737,0.17570158619487536,1008.0,1.0254323499491353,2731,983,4.4602,134500
-121.35,38.55,18,5.781935483870968,4481,0.1740682883284981,780.0,1.0064516129032257,2211,775,3.9934,123300
-121.35,38.55,22,6.405405405405405,2607,0.15765247410817032,411.0,1.00982800982801,1216,407,5.0427,126900
-121.36,38.55,33,6.2356020942408374,1191,0.16624685138539042,198.0,1.036649214659686,554,191,2.8021,118800
-121.35,38.56,16,6.140161725067386,2278,0.16242317822651448,370.0,0.9973045822102425,1203,371,5.0622,132400
-121.36,38.56,17,6.573389651531151,6225,0.15068273092369477,938.0,0.9904963041182682,3064,947,5.2881,138000
-121.37,38.55,21,6.165909090909091,2713,0.15923332104681165,432.0,0.9818181818181818,1287,440,4.5815,125500
-121.36,38.56,20,4.277777777777778,1232,0.2694805194805195,332.0,1.1527777777777777,667,288,1.8288,32500
-121.37,38.56,27,4.06,1827,0.27859879584017516,509.0,1.1311111111111112,852,450,2.0901,52500
-121.3,38.51,19,6.180451127819549,822,0.1630170316301703,134.0,1.0075187969924813,457,133,4.15,157500
-121.35,38.51,29,6.639204545454546,2337,0.16730851519041506,391.0,1.1107954545454546,1054,352,4.2206,157700
-121.4,38.47,4,6.799092676604018,20982,0.1616623772757602,3392.0,1.0991574854180168,10329,3086,4.3658,130600
-121.38,38.47,4,6.737383177570093,14418,0.158274379248162,2282.0,1.0663551401869158,6578,2140,4.5604,145900
-121.39,38.43,3,8.531645569620252,2696,0.142433234421365,384.0,1.2151898734177216,990,316,5.4445,237600
-121.27,38.44,19,6.881188118811881,2780,0.14892086330935253,414.0,1.0247524752475248,1320,404,5.8831,209900
-121.35,38.46,2,7.105691056910569,6992,0.16189931350114417,1132.0,1.1504065040650406,2816,984,4.3879,144400
-121.34,38.44,14,7.0285087719298245,3205,0.14508580343213728,465.0,1.019736842105263,1439,456,5.7452,240900
-121.32,38.41,17,6.887323943661972,4401,0.14882981140649854,655.0,1.0250391236306728,1970,639,5.8239,247500
-121.36,38.42,6,9.431884057971015,3254,0.14290104486785496,465.0,1.3478260869565217,1168,345,5.1811,188400
-121.37,38.41,14,5.769349845201238,3727,0.1837939361416689,685.0,1.0603715170278638,1741,646,3.5625,125700
-121.37,38.42,18,4.88539741219963,2643,0.18993567915247825,502.0,0.9279112754158965,1755,541,3.3281,91200
-121.38,38.41,7,6.874717832957111,6091,0.15120669840748646,921.0,1.0395033860045146,2916,886,4.7557,150400
-121.38,38.41,10,5.834752981260648,3425,0.18364963503649634,629.0,1.071550255536627,1538,587,4.45,138700
-121.38,38.4,15,6.74512987012987,4155,0.153309265944645,637.0,1.0340909090909092,1722,616,4.8831,154400
-121.37,38.39,15,7.35546875,1883,0.13489113117365906,254.0,0.9921875,893,256,6.2575,143500
-121.35,38.4,11,5.476415094339623,2322,0.19767441860465115,459.0,1.0825471698113207,1373,424,3.175,94400
-121.36,38.4,18,5.709371293001186,4813,0.17639725742779971,849.0,1.00711743772242,2333,843,4.175,144400
-121.36,38.39,10,6.755936675461742,5121,0.14899433704354617,763.0,1.0065963060686016,2568,758,5.2447,148100
-121.13,38.37,10,6.670967741935484,1034,0.14796905222437137,153.0,0.9870967741935484,478,155,7.0326,241100
-121.2,38.36,14,6.097222222222222,2634,0.17577828397873957,463.0,1.0717592592592593,1402,432,3.8897,175700
-121.22,38.4,14,6.291469194312796,2655,0.16610169491525423,441.0,1.0450236966824644,1277,422,4.6989,213800
-121.22,38.43,20,6.113095238095238,2054,0.16504381694255113,339.0,1.0089285714285714,934,336,4.5368,219300
-121.29,38.36,17,5.895161290322581,2193,0.17601459188326493,386.0,1.0376344086021505,1148,372,4.5272,191700
-121.27,38.31,17,6.426966292134831,1144,0.17657342657342656,202.0,1.1348314606741574,626,178,4.4107,151600
-121.1,38.33,14,6.058035714285714,1357,0.18201915991156964,247.0,1.1026785714285714,695,224,4.1974,157800
-121.2,38.28,20,5.678688524590164,1732,0.17725173210161663,307.0,1.0065573770491802,999,305,3.9808,160200
-121.26,38.27,20,6.0,1314,0.17427701674277016,229.0,1.0456621004566211,712,219,4.4125,144600
-121.29,38.28,11,6.669527896995708,1554,0.16731016731016732,260.0,1.1158798283261802,793,233,4.8073,156700
-121.35,38.28,17,5.2,2756,0.2021044992743106,557.0,1.0509433962264152,1986,530,3.2234,82000
-121.33,38.28,14,5.355191256830601,980,0.17448979591836736,171.0,0.9344262295081968,659,183,4.4306,170100
-121.31,38.28,16,4.518518518518518,1708,0.22892271662763466,391.0,1.0343915343915344,687,378,1.9485,155400
-121.3,38.26,19,4.837931034482758,1403,0.19672131147540983,276.0,0.9517241379310345,901,290,3.215,104600
-121.31,38.26,22,4.20952380952381,1768,0.2239819004524887,396.0,0.9428571428571428,1005,420,1.8846,88300
-121.32,38.26,4,6.42707240293809,6125,0.17355102040816325,1063.0,1.1154249737670514,3077,953,4.1179,134600
-121.3,38.25,27,4.787234042553192,2475,0.22141414141414142,548.0,1.0599613152804641,1703,517,2.5727,86100
-121.48,38.46,8,6.201298701298701,10505,0.16915754402665398,1777.0,1.0489964580873672,6002,1694,4.0516,121200
-121.42,38.47,11,4.361046959199384,5665,0.26601941747572816,1507.0,1.1601231716705158,3422,1299,2.3343,97800
-121.43,38.46,18,5.259541984732825,1378,0.17053701015965167,235.0,0.8969465648854962,818,262,4.0625,100300
-121.43,38.47,21,5.93687707641196,1787,0.16284275321768327,291.0,0.9667774086378738,988,301,4.35,96200
-121.44,38.47,16,5.214592274678112,1215,0.18353909465020576,223.0,0.9570815450643777,787,233,4.1597,95900
-121.44,38.47,5,5.00972590627763,5666,0.20790681256618426,1178.0,1.0415561450044208,3139,1131,3.3608,108900
-121.44,38.46,10,5.029411764705882,4446,0.20175438596491227,897.0,1.0147058823529411,2499,884,3.5461,103600
-121.44,38.43,3,7.338559163867115,39320,0.1579348931841302,6210.0,1.1590145576707727,16305,5358,4.9516,153700
-121.41,38.34,24,6.42,1605,0.17258566978193146,277.0,1.108,1966,250,3.0833,162500
-121.45,38.37,32,5.78714859437751,1441,0.18112421929215822,261.0,1.0481927710843373,629,249,4.4519,137500
-121.5,38.34,36,4.734375,1212,0.2103960396039604,255.0,0.99609375,569,256,2.0048,72900
-121.54,38.29,47,6.4036697247706424,1396,0.1819484240687679,254.0,1.165137614678899,630,218,2.8616,92500
-121.56,38.26,43,6.070063694267516,1906,0.17156348373557187,327.0,1.0414012738853504,996,314,2.9744,136800
-121.51,38.26,52,4.2924528301886795,910,0.23296703296703297,212.0,1.0,429,212,1.6458,52800
-121.57,38.19,36,5.717213114754099,1395,0.18924731182795698,264.0,1.0819672131147542,700,244,2.4353,162500
-121.7,38.1,19,5.409944751381215,4896,0.22120098039215685,1083.0,1.196685082872928,2150,905,3.3398,89700
-121.29,36.9,17,6.457960644007156,3610,0.16426592797783934,593.0,1.0608228980322003,1734,559,5.8324,374200
-121.37,36.89,21,5.478935698447893,2471,0.1914204775394577,473.0,1.048780487804878,1753,451,4.025,293800
-121.47,36.92,27,6.098214285714286,2049,0.20351390922401172,417.0,1.2410714285714286,1230,336,4.6477,265900
-121.53,36.85,23,5.159754224270353,3359,0.21583804703780887,725.0,1.1136712749615976,1862,651,2.6719,193600
-121.51,36.86,36,6.029585798816568,1019,0.1648675171736997,168.0,0.9940828402366864,602,169,2.625,210000
-121.6,36.88,21,5.741176470588235,3416,0.18266978922716628,624.0,1.0487394957983194,1862,595,4.7813,241500
-121.5,36.81,20,6.1981566820276495,1345,0.17100371747211895,230.0,1.0599078341013826,731,217,4.2333,363300
-121.45,36.86,11,4.716374269005848,1613,0.20768753874767515,335.0,0.97953216374269,1617,342,3.1375,146200
-121.42,36.86,41,4.680851063829787,440,0.2409090909090909,106.0,1.127659574468085,389,94,2.6818,225000
-121.41,36.85,11,4.591397849462366,1708,0.2306791569086651,394.0,1.0591397849462365,1474,372,2.8839,145900
-121.4,36.85,50,4.803603603603603,2666,0.22993248312078018,613.0,1.1045045045045045,1768,555,2.6598,157300
-121.4,36.84,52,5.068119891008174,1860,0.21505376344086022,400.0,1.0899182561307903,1215,367,2.9554,136500
-121.4,36.84,40,4.396261682242991,2352,0.22789115646258504,536.0,1.0018691588785047,1430,535,3.0912,155300
-121.41,36.84,23,5.239644970414201,1771,0.2010163749294184,356.0,1.0532544378698225,1105,338,3.7049,192200
-121.4,36.86,36,4.925490196078432,1256,0.21496815286624205,270.0,1.0588235294117647,910,255,1.9405,145400
-121.38,36.85,13,5.508701472556894,4115,0.19003645200486027,782.0,1.0468540829986612,2903,747,3.7316,192400
-121.38,36.84,6,5.816358024691358,3769,0.17750066330591668,669.0,1.0324074074074074,2061,648,4.1875,217600
-121.37,36.84,11,5.575418994413408,1996,0.19138276553106212,382.0,1.0670391061452513,1023,358,3.5714,243000
-121.38,36.84,17,5.457380457380458,2625,0.19504761904761905,512.0,1.0644490644490645,1487,481,3.6354,221200
-121.37,36.83,14,6.096666666666667,3658,0.16730453799890652,612.0,1.02,1951,600,4.76,216000
-121.4,36.83,11,5.659021406727828,3701,0.19967576330721426,739.0,1.1299694189602447,1749,654,3.067,207900
-121.44,36.84,7,4.966767371601208,1644,0.20559610705596107,338.0,1.0211480362537764,1143,331,4.005,180400
-121.42,36.85,7,5.348684210526316,1626,0.1998769987699877,325.0,1.069078947368421,677,304,2.3125,170800
-121.32,36.79,30,5.431578947368421,516,0.1744186046511628,90.0,0.9473684210526315,288,95,3.6333,202500
-121.36,36.81,7,6.401388888888889,4609,0.16077240182252114,741.0,1.0291666666666666,1660,720,5.0871,290500
-121.34,36.76,15,7.389355742296919,2638,0.1626231993934799,429.0,1.2016806722689075,1289,357,4.1528,336800
-121.06,36.72,23,7.596153846153846,395,0.17721518987341772,70.0,1.3461538461538463,166,52,2.2132,100000
-120.95,36.47,52,7.075313807531381,1691,0.17800118273211119,301.0,1.2594142259414225,618,239,3.2292,225000
-117.75,34.01,4,6.791896869244936,22128,0.1591648590021692,3522.0,1.0810313075506446,10450,3258,6.1287,289600
-117.78,33.97,2,10.296296296296296,556,0.11330935251798561,63.0,1.1666666666666667,179,54,8.4411,500001
-117.72,33.99,14,6.847746650426309,5622,0.15314834578441835,861.0,1.048721071863581,3108,821,5.7763,206700
-117.76,33.98,3,11.287383177570094,9662,0.14334506313392673,1385.0,1.6179906542056075,2497,856,6.7172,292400
-117.74,33.97,4,6.162349968414403,9755,0.17919015889287546,1748.0,1.104232469993683,4662,1583,5.6501,254900
-117.72,33.97,16,6.569451309935739,13290,0.15515425131677954,2062.0,1.0192782995551162,6931,2023,5.228,187800
-117.71,33.97,10,4.936789449749886,10856,0.20983787767133383,2278.0,1.035925420645748,6474,2199,3.851,137200
-117.7,33.92,4,6.716019417475728,8301,0.1605830622816528,1333.0,1.0784789644012944,3941,1236,6.2141,252200
-117.75,33.95,13,8.268907563025211,984,0.1290650406504065,127.0,1.0672268907563025,364,119,7.5839,426900
-117.76,33.94,40,5.747368421052632,1092,0.19505494505494506,213.0,1.1210526315789473,457,190,5.1165,184200
-117.69,34.09,28,5.484732824427481,1437,0.20528879610299233,295.0,1.1259541984732824,724,262,2.725,140200
-117.7,34.08,10,5.087403598971722,1979,0.2294087923193532,454.0,1.167095115681234,1117,389,3.7802,107300
-117.7,34.09,25,5.305555555555555,1719,0.19255381035485747,331.0,1.021604938271605,1098,324,3.625,121800
-117.71,34.08,29,4.037974683544304,1276,0.22178683385579936,283.0,0.8955696202531646,1216,316,2.5972,134300
-117.71,34.07,31,5.15406162464986,1840,0.20652173913043478,380.0,1.0644257703081232,1187,357,3.8875,129200
-117.69,34.08,30,5.828767123287672,4255,0.181668625146886,773.0,1.058904109589041,2129,730,4.5185,142500
-117.69,34.07,35,5.858181818181818,3222,0.1734947237740534,559.0,1.0163636363636364,1970,550,3.7083,131000
-117.69,34.07,34,5.385126162018592,4055,0.18224414303329223,739.0,0.9814077025232404,2470,753,3.8586,136000
-117.69,34.08,14,5.248730964467005,4136,0.2142166344294004,886.0,1.1243654822335025,2026,788,3.2344,128200
-117.71,34.07,24,5.351648351648351,1948,0.18583162217659138,362.0,0.9945054945054945,1286,364,3.6,139300
